NamaFasilitas
TPA Gunong Mata Ie
TPA Ikhu lhung
TPA Regional
TPA BABAH IE
TPA Gunong Tanggoh
TPA PASIE RAJA
TPA Kabupaten Aceh Singkil
TPA Kampung Durian
TPA Uwer Tetemi
TPA SELAMAT INDAH
TPA BIREM BAYEUN
TPA Lhok Tujoh
TPA TEUPIN KEUBEU
TPST Bantargebang
TPA SAMPAH REGIONAL PAYAKUMBUH
TPST Sei. Jariang
TPA Sei Renggas
Tempat Penyimpanan sementara (TPS)
TPA Regional Sarbagita
TPA BATU MERAH
TPPAS Sarimukti
TPA Regional TPAS Sarimukti
TPA Bunga
TPA SAIYONG
TPA Sampah Tolokibit
TPA BELINYU
TPA KENANGA
TPA AIR BELO
TPA JUNJUNG BESAOH
Simpang Jongkong Kabupaten Bangka Tengah
TPA Bunajih
TPA OMBUL
TPA BANGLI
TPA Cahaya Kencana
TPA REGIONAL BANJAR BAKULA
TPA BATU TERANG
TPST Piyungan
TPA DUREN IJO
TPA TERLANGU
TPA BLE
TPA Blimbingsari
TPA Gintangan
TPA Tegalwero
TPA Banjarbakula
TPA Tabing Rimbah
TPA RIKUT JAWU
TPA Lenggang
TPA Luaw Benawa
TPA KM 13
TPA Padangloang
TPA RANDUKUNUNG
TPA Burangkeng
TPA GUNUNG SADAI
TPA Trafo Mayang
TPA LELOWAI
TPA Uber-Uber
TPA BANTAN
TPA BUKIT BATU
TPA MANDAU
TPA PINGGIR
TPA SIAK KECIL
TPA Magmagan
Tempat Pembuangan Sampah (TPS) Pulau Panggung (Sewa)
TPA Rama Agung
TPA Bujangga
TPA Talisayan
TPA Tanjung Batu
TPA Aibyoki
TPA Waduwani
TPA Sei Enam
TPS Blang Beururu
TPA TEGALASRI
TPA Jambe
TPA Temurejo
TPAS Galuga
TPA Bandungrejo
TPA Banjarsari
TPA Inuai
TPA PINOLANTUNGAN
TPST TOGID
TPA Bolaang Mongondow Utara
TPA Paguan
TPA PASIPPO
TPA LONUO
TEMPAT PEMBUANGAN AKHIR (TPA)
TEMPAT PEMROSESAN AKHIR (TPA) MANDOBO
TPA WINONG
TPA Kalijurang
TPA Kaliwlingi
TPA Bengkala
TPA BORONG MANEMPA
TPA Tanjung Selor
TPA Gamut
TPA Buol
TPA Batuboy Namlea
TPA Leksula
TPA Wamsoba
TPA GALANTI
TPA SAMPAH KABUPATEN BUTON SELATAN
TPS BATUBANAWA
TPA BANJARANYAR
TPA CIMINYAK
TPA Pasir Sembung
TPA KUNCI
TPA MALABAR
TPA TRITIH LOR CILACAP
TPA Gunungsantri
TPAS Kubangdeleg
TADUKAN RAGA II
TPA NAMORUBE JULU
TPA BERAHAN KULON
TPA CANDISARI
TPA Rabusa
TPA Kabonga Besar
TPA MATANG
TPA KADAMBER
TPA RIANGKOLI
TPA Pasirbajing
TPA Blangnangka
TPA Temesi
TPA Regional Talumelito
TPA PABENTENGANG
Tpa Ngipik
TPA Ngembak
TPA KUALA KURUN
TPA Wukirsari
TPA Marabose
TPA WEDA
Tempat Pembuangan Sampah
TPA Maba
TPA TOBELO MARAHAI
TPA MALUTU
TPA TELANG
TPA TEBING LIRING
TPA Humbang Hasundutan
TPA SUNGAI BERINGIN
TPA
TPA Kertawinangun
TPA Pecuk
TPAS Distrik Waibu
TPA DISTRIK PISUGI
TPA Ambulu
TPA Kencong
TPA PAKUSARI
TPA Tanggul
TPA Peh
TPST Peh
TPA BONTO-BONTO
TPA Bandengan Jepara
TPA Karimunjawa
TPA Krasak
TPA Banjardowo
TPA Kabupaten Kaimana
TPA HANDEL PALINGET
TPA SIBAU HULU
TPA Sukosari Jumantono
TPA BUTUS
TPA LINGGASANA
TPA Jalupang
TPA Sememal
TPST KUNDUR
TPST MORO
TPA KERIAHEN
TPA NANGBELAWAN
TPA TONGGING
TPA PENDAHARA BARU
TPA TUMBANG SAMBA
Tempat Pembuangan Akhir
TPA KALIGENDING
TPA SEMALI
TPAS SEKOTO
TPA Wembi
TPA Cebak (Eks TPA)
TPA DARUPONO BARU
TPA TANAKI
TPST Rintis
TPA SANTIAGO
Kaburu
Waikalopa
TPA Sampah Melonguane
TPA LORULUNG
TPA      AROMAREA
Tempat Pemrosesan Akhir (TPA) Sampah Muara Pawan
TPA Air upas
TPA Kendawangan
TPA Tumbang Titi
2022 TPA KABUPATEN
TPA PEDAN2 2023
TPA Troketon
TPA Biaung
TPA Jungutbatu
TPA Sente
TPA Patioso
TPA LARA
TPA
TPA Mataiwoi
TPA Andoolo
TPA ASERA
TPA SUNGUP
TPA Pangkalan Bun
TPA ANTARA
TPA SENTAJO
TPS Cerenti
TPS Hulu Kuantan
TPS Kuantan Hilir Seberang
TPS Logas Tanah Darat
TPS Pangean
TPS Pucuk Rantau
TPS Singingi
TPS Singingi Hilir
TPA RASAU JAYA
UPT TPA TANJUNGREJO (DINAS PKPLH)
TPA Banyuroto
Tempat Pembuangan  Sampah Akhir
TPS
TPA Belaw
TPA Bekotok
TPA Kec. Kembang Janggut
TPA Kec. Loa Janan
TPA Kec. Muara Badak
TPA Kec. Samboja
TPA Batota
TPA Bengalon
TPST SINTAWAKA
Tempat Pembuangan Akhir Sampah (TPA)
TPA Sukarami
TPA TAMBAKRIGADUNG
TPA LUBUK KAMAL
TPA Tanjung Sari Natar
TPA Panengahan
Tempat Pengolahan Akhir (TPA) Sampah Rantau Jaya Udik Sukadana
TPA
TPA Tebedak
TPA bahorok
TPA Kwala Bingai
TPA padang cermin
TPA tangkahan durian
TPA Ninabua ( SUDAH MELAKUKAN STUDI KELAYAKAN TPA SAMPAH TIOM
TPA Cihara
TPA Dengung
TPA
TPA BUNGA BALI
TPA Gurun
TPA Regional Payakumbuh
TPA air merah
TPA Kebun Kongok
TPA Pengengat
TPA Ijobalit
TPA Jugil
TPA LEMPENI
TPA Asuli
TPA Inalahi
TPA Sumber Alam
TPA Ussu
TPA Meli
TPA Kaliabu
TPST Bangunasri
TPA KLEGEN
TPA PASURUHAN
Milangasri
TPS Sebenaq
TPA HEULEUT
TPA Moluku
TPA PARAS PONCOKUSUMO
TPA Randuagung
TPA SAMPAH WISATA EDUKASI TALANGAGUNG KEPANJEN
TPA AMAHAI
TPA ISSO
TPA Adi Adi
TPA TABOLANG
TPA Banggua
TPA open Dumping
TPA Labuan Bajo Warloka
TPA BORONG(MBO LOPI)
TPA Sowi Gunung
TPA Ransiki
TPA Bonto Ramba
TPA NANGA PINOH
TPA Sungai Bakau Besar Laut
TPA UPTD PENGELOLAAN SAMPAH LANGLING
TPA BOKEM
TPA IWAKA
TPA KAWANGKOAN
TPA KULO
TPA Mobongo
TPA MINAHASA TENGGARA
TPA AIRMADIDI
TPA Karangdiyeng
TPA Bahoruru
TPS Lambolo
TPS Talandaka
TPA Bukit Kancil
TPA Desa Lembak
TPA Desa Pulau Panggung
TPA Desa Tebat Agung
TPA Desa Ujan Mas Baru
TPA Sidodadi
TPS Barangka
TPA SEMPANGO
TPA Bayung Lencir
TPA Kec Babat
TPA Keluang
TPA LAIS
TPA Mangun jaya
TPA Open Dumping Sungai Lilin
TPA Sanga desa
TPA Sungai Medak
TPST Muara Teladan
TPA Simpang Gegas
TPA Sungai Jauh
TPA KARADIRI
TPA BABAH DUA
Tempat Pembuangan Sampah
TPA Sebayar
TPA Bendil
TPA Kedungdowo
TPA Pandantoyo
TPA Dadapan Kendal
TPA Karangjati
TPA Mantingan
TPA Selopuro
TPA BAKARU
TPA Tanjung Harapan
TPST SUNGAI BATANG
TPA PALEMRAYA
TPA Simpang Kandis
TPA BELITANG
TPA MARTAPURA
TPA DADAPAN
TPA Ladang Laweh
TPA KLOHI
TPA SIKOLING-KOLING
TPA Angsanah
BANGKONOL
BOJONG CANAR
TPPAS Pangandaran
TPA BONTOA
TPA TARAWEANG
TPA JONONUNU
TPA PUNCAK LABUAI
MUARA KIAWAI
TPA KM7 JANJU
TPA SONGKA
TPA Sukoharjo
TPA BOJONGLARANG
TPA Pegongsoran
TPA Buluminung
TPA
TPA GEDONG TATAAN
TPA Balai Kencana
TPA Gunung Bungkuak
TPA Cot Padang Lila
TPA BLANG AWE
TPA MALIMPUNG
TPA DELO INDAH
TPA Mrican
TPA Bumi Ayu
TPA Seboroh Krejengan
TPA Desa Gohong
TPA Dahegila
Tempat Pembuangan Sampah
TPA Kalipancur
TPA Cikolotok
TPA JETIS
TPA BABUR
TPA Jambu Keling
TPA LANDOH
